TITLE A	TITLE B	SIMILARITY 
"Smartphone Samsung Galaxy J4 32GB Dual Chip Android 8.0 Tela 5.5"" Quad-Core 1.4GHz 4G Câmera 13MP - Dourado"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.74560114]]
"Iphone 6s 64gb Cinza Tela 4.7"" Ios 9 4g 12mp - Apple"	Iphone 6 Plus 64gb Tela 5'5 12mp 4k Touchid Apple Rfb Desbl.	[[0.72168784]]
Motorola Moto C 8gb Xt1750	Celular Smartphone Motorola Moto C Xt1750 8gb Dual Chip	[[0.70710678]]
Motorola Moto G6 Plus 64gb Azul Topázio	Smartphone Motorola Moto G6 Plus 64gb Octacore2.2ghz Topazio	[[0.71428571]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6,2"" Octa-Core 2.3 GHz 64GB 4G Câmera 8MP - Dourado"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.70920814]]
Usado: Iphone 6s Apple 64gb Dourado	Iphone X 64gb Apple Lacrado	[[0.75]]
Usado: Iphone 6s Apple 64gb Dourado	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	[[0.75]]
Usado: Iphone 8 Apple 64gb Prata	Iphone Apple 8 64gb Plus Debloq S/juros Leia An�ncio	[[0.70710678]]
Usado: Iphone 8 Apple 64gb Prata	Iphone 6 64gb Apple Original 4g 4'7 Rfb Desb A Vista R$1.499	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Prata	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	[[0.70710678]]
Usado: Iphone 8 Apple 64gb Prata	Apple Iphone 8 64gb (lacrado Original) - Red (vermelho)	[[0.70710678]]
Usado: Iphone 8 Apple 64gb Prata	Iphone 6 Plus 64gb Tela 5'5 12mp 4k Touchid Apple Rfb Desbl.	[[0.70710678]]
Usado: Iphone 8 Apple 64gb Prata	Apple Iphone 8 Plus 64gb Anatel	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Prata	Iphone 8 Apple Plus Com 64gb Dourado	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Prata	Apple Iphone 8 64gb - Lacrado - Anatel	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Prata	Apple Iphone X 64gb Preto Anatel Lacrado	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Prata	Apple Iphone X 64gb Preto Anatel Lacrado	[[0.77459667]]
"iPhone 6s Plus 64GB Rose Tela Retina HD 5,5"" 3D Touch Câmera 12MP - Apple"	"iPhone 8 Plus Apple RED Special Edition 64GB Tela Retina HD 5.5"" iOS11 Câmera Dupla 12MP Vermelho"	[[0.74124932]]
Usado: Moto G5 Dual 32gb 4g Dourado Xt1672	Motorola Moto G5 Xt1671 | 32gb | Dual | Android 7.0 |	[[0.73029674]]
Iphone 6s Plus Apple 64gb Prata Seminovo	Apple Iphone 8 Plus 64gb Anatel	[[0.73029674]]
Iphone 6s Plus Apple 64gb Prata Seminovo	Iphone 8 Apple Plus Com 64gb Dourado	[[0.73029674]]
Usado: Samsung Galaxy J7 Prime Dourado Excelente - Trocafone	Samsung Galaxy J7 Prime 2 Tv	[[0.73029674]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone  Samsung Galaxy S5 Duos SM-G900 Preto com Dual Chip,Tela 5.1"", Android 4.4, 4G, Câmera 16MP e Processador Quad Core 2.5GHz"	[[0.73029674]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.71562645]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy A8 Plus Ametista com 64GB, Dual Chip, Display Infinito de 6"", Android 7.1, Câmera 16MP, Proteção IP68, Octa Core e RAM de 4G"	[[0.71562645]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.8]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.71081865]]
"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5,2"" Octa-Core 1.9GHz 64GB 4G Câmera 16MP - Rosa"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.73246702]]
Seminovo: Samsung Galaxy S9 128gb Preto Usado	Samsung Galaxy S9+	[[0.70710678]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play Sound Edition Platinum 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.77151675]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play Projector Edition Platinum 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.77151675]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play XT1710 Ouro com 64GB, Tela de 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.75424723]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play XT1710 Platinum com 64GB, Tela de 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.70710678]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play Power Edition Platinum 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.75377836]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play GamePad Edition Platinum 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.77151675]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Motorola Moto Z2 Play 360 Câmera Edition Topázio 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.75724019]]
"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.73029674]]
Usado: Iphone 6 Plus Apple 64gb Prata	Iphone 8 Plus 64gb Novo Lacrado Origina Garantia 1 Ano Apple	[[0.70710678]]
Usado: Iphone 6 Plus Apple 64gb Prata	Apple Iphone 8 Plus 64gb Lacrado - Com Nota Fiscal	[[0.70710678]]
Usado: Iphone 6 Plus Apple 64gb Prata	Iphone X 64gb Apple Lacrado	[[0.75]]
Usado: Iphone 6 Plus Apple 64gb Prata	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	[[0.75]]
Usado: Iphone 6 Plus Apple 64gb Prata	Iphone 6 Plus 64gb Novo Lacrado Origina Apple Garantia 6 Mes	[[0.75592895]]
Usado: Iphone 6 Plus Apple 64gb Prata	Apple Iphone 8 Plus 64gb Gold Dourado - Novo Lacrado	[[0.75592895]]
"Smartphone Samsung Galaxy J2 Prime Dual Chip Android 6.0.1 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 8MP - Rosa"	"Smartphone Samsung Galaxy J2 Prime TV Dourado com 8GB, Dual chip, Tela 5"", TV Digital, 4G, Câmera 8MP, Android 6.0 e Processador Quad Core de 1.4 Ghz"	[[0.776114]]
"Smartphone Samsung Galaxy J2 Prime Dual Chip Android 6.0.1 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 8MP - Rosa"	"Smartphone Samsung Galaxy J2 Prime TV Preto com 8GB, Dual chip, Tela 5"", TV Digital, 4G, Câmera 8MP, Android 6.0 e Processador Quad Core de 1.4 Ghz"	[[0.776114]]
"Smartphone Motorola Moto C Plus Dual Chip Android 7.0 Nougat Tela 5"" Quad-Core 1.3GHz 8GB 4G Câmera 8MP - Ouro"	"Smartphone Motorola Moto E4 XT1763 Ouro Rose com 16GB, Tela 5"", Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM"	[[0.70352647]]
"Smartphone Motorola Moto C Plus Dual Chip Android 7.0 Nougat Tela 5"" Quad-Core 1.3GHz 8GB 4G Câmera 8MP - Ouro"	"Smartphone Motorola Moto C Plus XT1726 Ouro com 8GB, Tela 5"", TV Digital, Dual Chip, Android 7.0, 4G, Câmera 8MP, Processador Quad-Core e 1GB de RAM"	[[0.7863571]]
"Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2"" 16GB 4G Câmera 13MP - Cinza Escuro"	Smartphone Asus Zenfone 2 ZE551ML, 4G Android 5.0 Intel Quad Core 2.3GHz 16GB Câmera 13MP Tela 5.5, Dourado	[[0.74124932]]
Smarthphone Motorola Moto G5 S 32gb 3 Gb Ram	Celular Barato Original Motorola G5 S 32gb Envio24h 4 Gb Ram	[[0.72168784]]
Celular Motorola Moto Z3 Play 64gb Dual Android8.1 Indigo	Smartphone Motorola Moto Z3 Play 64gb Indigo Lacrado	[[0.75]]
Celular Motorola Moto Z3 Play 64gb Dual Android8.1 Indigo	Celular Smartphone Motorola Moto Z3 Play Indigo Tela 6	[[0.75]]
Celular Motorola Moto Z3 Play 64gb Dual Android8.1 Indigo	Celular Smartphone Motorola Moto Z3 Play Indigo Tela 6	[[0.75]]
Celular Motorola Moto Z3 Play 64gb Dual Android8.1 Indigo	Smartphone Motorola Moto Z3 Play Power Pack Dtv 64gb Indigo	[[0.70710678]]
Smartphone Motorola Moto G7 Play Xt1952 32gb 13mp Indigo	Smartphone Motorola Moto G6 Play 32gb Indigo Xt1922/i	[[0.70710678]]
Celular Samsung Galaxy J2 Prime 16gb Dual Chip Tela 5.0	Celular Samsung Galaxy J2 Pro Android 7.1 Tela 5 16gb	[[0.70710678]]
Celular Samsung Galaxy J2 Prime 16gb Dual Chip Tela 5.0	Celular Samsung Galaxy J2 Prime 16gb Dual Sim Cam 8mp Wifi	[[0.70352647]]
Smartphone Motorola Moto G G5 S Plus 32gb Original	Celular Motorola Moto G5 Xt1671 32gb Dual Original	[[0.71428571]]
Smartphone Motorola Moto G G5 S Plus 32gb Original	Smartphone Motorola Moto C Plus Xt1723 Dualchip16gb Original	[[0.77151675]]
Usado: Iphone 5S Apple 16GB Prata	Apple Iphone 5s 16gb 100% Original Promoção Imperdivel!!!!!!	[[0.75592895]]
Usado: Iphone 5S Apple 16GB Prata	Smartphone Apple Iphone 5c 16gb Original Apple	[[0.70710678]]
Usado: Galaxy S7 Edge Samsung 32GB Dourado	Samsung G935 Galaxy S7 Edge 32gb Preto 4g Original I Vitrine	[[0.79056942]]
Usado: Galaxy S7 Edge Samsung 32GB Dourado	Galaxy S7 Edge 32gb Original Samsung G935f De Vitrine	[[0.79056942]]
Usado: Iphone 6S Plus Apple 64GB Rosa	Iphone Apple 8 64gb Plus Debloq S/juros Leia An�ncio	[[0.73029674]]
Usado: Iphone 6S Plus Apple 64GB Rosa	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	[[0.73029674]]
Usado: Iphone 6S Plus Apple 64GB Rosa	Iphone 6 Plus 64gb Tela 5'5 12mp 4k Touchid Apple Rfb Desbl.	[[0.73029674]]
Usado: Iphone 6S Plus Apple 64GB Rosa	Apple Iphone 8 Plus 64gb Anatel	[[0.8]]
Usado: Iphone 6S Plus Apple 64GB Rosa	Iphone 8 Apple Plus Com 64gb Dourado	[[0.8]]
"Smartphone Samsung Galaxy J6+ 64GB Dual Chip Android 8.1 Tela 6"" Octa-Core 1.6GHz 4G Câmera 13MP+5MP - COR PRETO"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.70352647]]
"Smartphone Samsung Galaxy J6+ 64GB Dual Chip Android 8.1 Tela 6"" Octa-Core 1.6GHz 4G Câmera 13MP+5MP - COR PRETO"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6+ 64GB Dual Chip Android 8.1 Tela 6"" Octa-Core 1.6GHz 4G Câmera 13MP+5MP - COR PRETO"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6+ 64GB Dual Chip Android 8.1 Tela 6"" Octa-Core 1.6GHz 4G Câmera 13MP+5MP - COR PRETO"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6+ 64GB Dual Chip Android 8.1 Tela 6"" Octa-Core 1.6GHz 4G Câmera 13MP+5MP - COR PRETO"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.74316054]]
"Smartphone Samsung Galaxy J6+ 64GB Dual Chip Android 8.1 Tela 6"" Octa-Core 1.6GHz 4G Câmera 13MP+5MP - COR PRETO"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.73029674]]
"Smartphone Samsung Galaxy J6+ 64GB Dual Chip Android 8.1 Tela 6"" Octa-Core 1.6GHz 4G Câmera 13MP+5MP - COR PRETO"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.7570333]]
Celular Motorola Moto Z3 Play 64gb Dual Android8.1 Indigo	Smartphone Motorola Moto Z3 Play 64gb Indigo Lacrado	[[0.75]]
Celular Motorola Moto Z3 Play 64gb Dual Android8.1 Indigo	Celular Smartphone Motorola Moto Z3 Play Indigo Tela 6	[[0.75]]
Celular Motorola Moto Z3 Play 64gb Dual Android8.1 Indigo	Celular Smartphone Motorola Moto Z3 Play Indigo Tela 6	[[0.75]]
Celular Motorola Moto Z3 Play 64gb Dual Android8.1 Indigo	Smartphone Motorola Moto Z3 Play Power Pack Dtv 64gb Indigo	[[0.70710678]]
Smartphone Motorola Moto G G5 S Plus 32gb Original	Celular Motorola Moto G5 Xt1671 32gb Dual Original	[[0.71428571]]
Smartphone Motorola Moto G G5 S Plus 32gb Original	Smartphone Motorola Moto C Plus Xt1723 Dualchip16gb Original	[[0.77151675]]
Smarthphone Motorola Moto G5 S 32gb 3 Gb Ram	Celular Barato Original Motorola G5 S 32gb Envio24h 4 Gb Ram	[[0.72168784]]
Smartphone Motorola Moto G7 Play Xt1952 32gb 13mp Indigo	Smartphone Motorola Moto G6 Play 32gb Indigo Xt1922/i	[[0.70710678]]
"Celular Samsung J6 Galaxy Prata 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Neo Tela 5.5 + Tv Digital	[[0.75]]
"Celular Samsung J6 Galaxy Prata 32gb Tela 5.6"" Tv Digital"	Celular  Samsung Galaxy J7 Prime 2 32gb Preto + Tv Digital	[[0.75]]
"Celular Samsung J6 Galaxy Prata 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Prime 2 32gb Dourado + Tv Digital	[[0.75]]
"Celular Samsung J6 Galaxy Prata 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Prime 2 32gb Dourado + Tv Digital	[[0.75]]
"Celular Samsung J6 Galaxy Prata 32gb Tela 5.6"" Tv Digital"	Celular  Samsung Galaxy J7 Prime 2 32gb Preto + Tv Digital	[[0.75]]
"Celular Samsung J6 Galaxy Prata 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Prime 2 32gb  + Tv Digital Nf	[[0.70710678]]
"Celular Samsung J6 Galaxy Prata 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Prime 2 32gb Dourado + Tv Digital	[[0.75]]
"Celular Samsung J6 Galaxy Prata 32gb Tela 5.6"" Tv Digital"	Celular  Samsung Galaxy J7 Prime 2 32gb Preto + Tv Digital	[[0.75]]
"Smartphone Samsung Galaxy A8 Plus 64gb + Capa E Película Dual Chip Android 7.1 Tela 6"" Octa-core 2.2ghz 4g Câmera 16mp - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.7592566]]
"Smartphone Samsung Galaxy A8 Plus 64gb + Capa E Película Dual Chip Android 7.1 Tela 6"" Octa-core 2.2ghz 4g Câmera 16mp - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.7592566]]
"Smartphone Samsung Galaxy A8 Plus 64gb + Capa E Película Dual Chip Android 7.1 Tela 6"" Octa-core 2.2ghz 4g Câmera 16mp - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.7592566]]
"Smartphone Samsung Galaxy A8 Plus 64gb + Capa E Película Dual Chip Android 7.1 Tela 6"" Octa-core 2.2ghz 4g Câmera 16mp - Preto"	"Smartphone Samsung Galaxy A8 Plus Ametista com 64GB, Dual Chip, Display Infinito de 6"", Android 7.1, Câmera 16MP, Proteção IP68, Octa Core e RAM de 4G"	[[0.71509694]]
"Smartphone Samsung Galaxy A8 Plus 64gb + Capa E Película Dual Chip Android 7.1 Tela 6"" Octa-core 2.2ghz 4g Câmera 16mp - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.7592566]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus Dual 64gb 4gbram Tv Xt1926-8	[[0.75592895]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus 64gb 4gb Octacore 2.2ghz	[[0.75592895]]
Celular Motorola Moto G6 Plus - Original - 64gb	Smartphone Motorola Moto G6 Plus 64gb Octacore2.2ghz Topazio	[[0.71428571]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus 64gb 4gb Ram Tela 5.9 Indigo	[[0.71713717]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus Dual 64gb 4gbram Tv Xt1926-8	[[0.75592895]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus 64gb 4gb Octacore 2.2ghz	[[0.75592895]]
Celular Motorola Moto G6 Plus - Original - 64gb	Smartphone Motorola Moto G6 Plus 64gb Octacore2.2ghz Topazio	[[0.71428571]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus 64gb 4gb Ram Tela 5.9 Indigo	[[0.71713717]]
Smartphone Lg K9 Tv Azul 16gb Câmera 8mp 4g Lmx210bmw	"Smartphone LG K9 TV 16GB, Tela de 5.0"" HD Android 7.0 Câmera 8MP Dourado"	[[0.76980036]]
Smartphone Motorola Moto X MOTXT1096WDU	Smartphone Motorola Moto Z2 Play Polaroid Edition Dualchip	[[0.70710678]]
Smartphone Motorola Moto X MOTXT1096WDU	Smartphone Motorola Moto C Plus Xt1723 Dualchip16gb Original	[[0.70710678]]
Celular Motorola Moto E5 Plus 16gb Android 8.0 Grafite	Motorola Moto E5 Plus Grafite	[[0.79056942]]
Celular I Pro I3200 Preto	Celular Galaxy J7 Pro Preto + Office 365 Personal 1tb	[[0.70710678]]
Celular Motorola Moto G6 Plus 64g 5,9 Octa-core Xt1926	Celular Motorola Moto G6 Plus Dual 64gb 4gbram Tv Xt1926-8	[[0.70710678]]
Smartphone Motorola Moto X MOTXT1096WDU	Smartphone Motorola Moto Z2 Play Polaroid Edition Dualchip	[[0.70710678]]
Smartphone Motorola Moto X MOTXT1096WDU	Smartphone Motorola Moto C Plus Xt1723 Dualchip16gb Original	[[0.70710678]]
Celular Motorola Moto E5 Plus 16gb Android 8.0 Grafite	Motorola Moto E5 Plus Grafite	[[0.79056942]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus Dual 64gb 4gbram Tv Xt1926-8	[[0.75592895]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus 64gb 4gb Octacore 2.2ghz	[[0.75592895]]
Celular Motorola Moto G6 Plus - Original - 64gb	Smartphone Motorola Moto G6 Plus 64gb Octacore2.2ghz Topazio	[[0.71428571]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus 64gb 4gb Ram Tela 5.9 Indigo	[[0.71713717]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus Dual 64gb 4gbram Tv Xt1926-8	[[0.75592895]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus 64gb 4gb Octacore 2.2ghz	[[0.75592895]]
Celular Motorola Moto G6 Plus - Original - 64gb	Smartphone Motorola Moto G6 Plus 64gb Octacore2.2ghz Topazio	[[0.71428571]]
Celular Motorola Moto G6 Plus - Original - 64gb	Celular Motorola Moto G6 Plus 64gb 4gb Ram Tela 5.9 Indigo	[[0.71713717]]
Iphone X 64gb	Iphone X 64gb Apple Lacrado	[[0.70710678]]
Iphone X 64gb	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	[[0.70710678]]
Iphone X 64gb	Iphone 8 64gb Lacrado Nf	[[0.70710678]]
Celular I Pro I3200 Preto	Celular Galaxy J7 Pro Preto + Office 365 Personal 1tb	[[0.70710678]]
Smartphone Samsung Galaxy A7 64GB - Desbloqueado TIM	Smartphone Samsung Galaxy A7 2017 64gb Rosa	[[0.77151675]]
Iphone X S 64gb Dourado Apple	Iphone Apple 8 64gb Plus Debloq S/juros Leia An�ncio	[[0.70710678]]
Iphone X S 64gb Dourado Apple	Iphone 6 64gb Apple Original 4g 4'7 Rfb Desb A Vista R$1.499	[[0.77459667]]
Iphone X S 64gb Dourado Apple	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	[[0.70710678]]
Iphone X S 64gb Dourado Apple	Apple Iphone 8 64gb (lacrado Original) - Red (vermelho)	[[0.70710678]]
Iphone X S 64gb Dourado Apple	Iphone 6 Plus 64gb Tela 5'5 12mp 4k Touchid Apple Rfb Desbl.	[[0.70710678]]
Iphone X S 64gb Dourado Apple	Apple Iphone 8 Plus 64gb Anatel	[[0.77459667]]
Iphone X S 64gb Dourado Apple	Iphone 8 Apple Plus Com 64gb Dourado	[[0.77459667]]
Iphone X S 64gb Dourado Apple	Apple Iphone 8 64gb - Lacrado - Anatel	[[0.77459667]]
Iphone X S 64gb Dourado Apple	Apple Iphone X 64gb Preto Anatel Lacrado	[[0.77459667]]
Iphone X S 64gb Dourado Apple	Apple Iphone X 64gb Preto Anatel Lacrado	[[0.77459667]]
"Smartphone Samsung Galaxy J2 Prime TV Dual Chip Android Tela 5""  8GB 4G Câmera 8MP - Rosê"	"Smartphone Samsung Galaxy J2 Prime TV Dourado com 8GB, Dual chip, Tela 5"", TV Digital, 4G, Câmera 8MP, Android 6.0 e Processador Quad Core de 1.4 Ghz"	[[0.8]]
"Smartphone Samsung Galaxy J2 Prime TV Dual Chip Android Tela 5""  8GB 4G Câmera 8MP - Rosê"	"Smartphone Samsung Galaxy J2 Prime TV Preto com 8GB, Dual chip, Tela 5"", TV Digital, 4G, Câmera 8MP, Android 6.0 e Processador Quad Core de 1.4 Ghz"	[[0.8]]
"Celular Samsung J6 Galaxy Violeta 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Neo Tela 5.5 + Tv Digital	[[0.70710678]]
"Celular Samsung J6 Galaxy Violeta 32gb Tela 5.6"" Tv Digital"	Celular  Samsung Galaxy J7 Prime 2 32gb Preto + Tv Digital	[[0.70710678]]
"Celular Samsung J6 Galaxy Violeta 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Prime 2 32gb Dourado + Tv Digital	[[0.70710678]]
"Celular Samsung J6 Galaxy Violeta 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Prime 2 32gb Dourado + Tv Digital	[[0.70710678]]
"Celular Samsung J6 Galaxy Violeta 32gb Tela 5.6"" Tv Digital"	Celular  Samsung Galaxy J7 Prime 2 32gb Preto + Tv Digital	[[0.70710678]]
"Celular Samsung J6 Galaxy Violeta 32gb Tela 5.6"" Tv Digital"	Celular Samsung Galaxy J7 Prime 2 32gb Dourado + Tv Digital	[[0.70710678]]
"Celular Samsung J6 Galaxy Violeta 32gb Tela 5.6"" Tv Digital"	Celular  Samsung Galaxy J7 Prime 2 32gb Preto + Tv Digital	[[0.70710678]]
iPhone 8 Apple Prata, 256GB Desbloqueado - MQ7D2BR/A	Iphone 8 256gb Dourado	[[0.70710678]]
iPhone 8 Apple Prata, 256GB Desbloqueado - MQ7D2BR/A	Iphone Apple X 256gb Orig Grt Apple Leia Anuncio Original	[[0.70710678]]
Smartphone Motorola Moto C XT1755 Tela 5.0 16GB 5MP Preto	Smartphone Moto C Xt1758 16gb Tela 5 5mp/2mp 100%original	[[0.72168784]]
Rack Tóquio Branco Laca E Mel Verniz 150 Cm	Nextel Motorola I867 Branco	[[0.70710678]]
